HardwareVendor,SystemEnclosure,Nodes,JVMVendor,Processor,MHz,Chips,Cores,TotalThreads,TotalMemoryGB,OverallPowerUsageWatt,SystemEnclosure_split,SystemEnclosure_len,year,SystemEnclosure_cleaned,Processor_general
ASUSTeK Computer Inc.,"RS720-E9/RS8  Dec 6, 2018 | HTML | Text",1,Oracle,Intel Xeon Platinum 8180,2500,2,56,112,192,12727,"['RS720-E9/RS8  Dec 6', ' 2018 ']",2, 2018 ,RS720-E9/RS8 ,Intel
Acer Incorporated,"Acer AT350 F2  Aug 8, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2640,2500,2,12,24,128,2464,"['Acer AT350 F2  Aug 8', ' 2012 ']",2, 2012 ,Acer AT350 F2 ,Intel
Acer Incorporated,"Acer AT350 F2  Aug 8, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2665,2400,2,16,32,128,2705,"['Acer AT350 F2  Aug 8', ' 2012 ']",2, 2012 ,Acer AT350 F2 ,Intel
Acer Incorporated,"Acer AW2000h-AW170h F2 Acer AW2000h  Oct 3, 2012 | HTML | Text",4,Oracle,Intel Xeon E5-2660 2.2 GHz (Intel Turbo Boost Technology up to 3.00 GHz),2200,8,64,128,128,3501,"['Acer AW2000h-AW170h F2 Acer AW2000h  Oct 3', ' 2012 ']",2, 2012 ,Acer AW2000h-AW170h F2 Acer AW2000h ,Intel
Acer Incorporated,"Acer AW2000h-Aw170h F2 Acer AW2000h  Jan 4, 2013 | HTML | Text",4,IBM,Intel Xeon E5-2670 2.6 GHz (Intel Turbo Boost Technology up to 3.30 GHz),2600,8,64,128,512,3400,"['Acer AW2000h-Aw170h F2 Acer AW2000h  Jan 4', ' 2013 ']",2, 2013 ,Acer AW2000h-Aw170h F2 Acer AW2000h ,Intel
Acer Incorporated,"Acer AR580 F2  Jan 9, 2013 | HTML | Text",1,IBM,Intel Xeon E5-4650 2.7 GHz (Intel Turbo Boost Technology up to 3.30 GHz),2700,4,32,64,32,4134,"['Acer AR580 F2  Jan 9', ' 2013 ']",2, 2013 ,Acer AR580 F2 ,Intel
Acer Incorporated,"Acer AR585 F1  Jan 9, 2013 | HTML | Text",1,IBM,AMD Opteron 6380,2500,4,64,64,64,4096,"['Acer AR585 F1  Jan 9', ' 2013 ']",2, 2013 ,Acer AR585 F1 ,AMD
Acer Incorporated,"Altos R380 F2  May 8, 2013 | HTML | Text",1,IBM,Intel Xeon E5-2660 2.2 GHz (Intel Turbo Boost Technology up to 3.00 GHz),2200,2,16,32,24,4036,"['Altos R380 F2  May 8', ' 2013 ']",2, 2013 ,Altos R380 F2 ,Intel
Acer Incorporated,"Altos R360 F2  May 8, 2013 | HTML | Text",1,IBM,Intel Xeon E5-2660 2.2 GHz (Intel Turbo Boost Technology up to 3.00 GHz),2200,2,16,32,24,4142,"['Altos R360 F2  May 8', ' 2013 ']",2, 2013 ,Altos R360 F2 ,Intel
Acer Incorporated,"Acer AR585 F1  Jun 26, 2013 | HTML | Text",1,IBM,AMD Opteron 6344,2600,4,48,48,64,3739,"['Acer AR585 F1  Jun 26', ' 2013 ']",2, 2013 ,Acer AR585 F1  ,AMD
Acer Incorporated,"Acer AR580 F2  Jun 26, 2013 | HTML | Text",1,IBM,Intel Xeon E5-4607 2.2 GHz,2200,4,24,48,64,3659,"['Acer AR580 F2  Jun 26', ' 2013 ']",2, 2013 ,Acer AR580 F2  ,Intel
Acer Incorporated,"Altos R380 F2  Jun 26, 2013 | HTML | Text",1,IBM,Intel Xeon E5-2650,2200,2,16,32,32,5268,"['Altos R380 F2  Jun 26', ' 2013 ']",2, 2013 ,Altos R380 F2  ,Intel
Acer Incorporated,"Altos R380 F2  Jun 26, 2013 | HTML | Text",1,IBM,Intel Xeon E5-2660,2200,2,16,32,32,5227,"['Altos R380 F2  Jun 26', ' 2013 ']",2, 2013 ,Altos R380 F2  ,Intel
Acer Incorporated,"Altos R360 F2  Jul 16, 2013 | HTML | Text",1,IBM,Intel Xeon E5-2660 2.2 GHz (Intel Turbo Boost Technology up to 3.00 GHz),2200,2,16,32,24,4909,"['Altos R360 F2  Jul 16', ' 2013 ']",2, 2013 ,Altos R360 F2  ,Intel
Acer Incorporated,"Altos R360 F2  Jul 16, 2013 | HTML | Text",1,IBM,Intel Xeon E5-2650 2.0 GHz (Intel Turbo Boost Technology up to 2.80 GHz),2000,2,16,32,24,4893,"['Altos R360 F2  Jul 16', ' 2013 ']",2, 2013 ,Altos R360 F2  ,Intel
Acer Incorporated,"Altos T350 F2  Jul 16, 2013 | HTML | Text",1,IBM,Intel Xeon E5-2650 2.0 GHz (Intel Turbo Boost Technology up to 2.80 GHz),2000,2,16,32,24,5146,"['Altos T350 F2  Jul 16', ' 2013 ']",2, 2013 ,Altos T350 F2  ,Intel
Acer Incorporated,"Altos T350 F2  Jul 16, 2013 | HTML | Text",1,IBM,Intel Xeon E5-2660 2.2 GHz (Intel Turbo Boost Technology up to 3.00 GHz),2200,2,16,32,24,5091,"['Altos T350 F2  Jul 16', ' 2013 ']",2, 2013 ,Altos T350 F2  ,Intel
Apple Inc.,"Xserve3,1  Apr 8, 2009 | HTML | Text",1,Sun,Intel(R) Xeon(R) CPU X5570,2930,2,8,16,18,464,"['Xserve3', '1  Apr 8', ' 2009 ']",3, 2009 ,Xserve3 1 ,Intel
Apple Inc.,"Xserve2,1  Apr 8, 2009 | HTML | Text",1,Sun,Intel(R) Xeon(R) CPU E5472,3000,2,8,32,16,245,"['Xserve2', '1  Apr 8', ' 2009 ']",3, 2009 ,Xserve2 1 ,Intel
Bull SAS,"NovaScale R440 F2 (Intel Xeon X5670, 2.93 GHz)  Oct 20, 2010 | HTML | Text",1,IBM,Intel Xeon X5670,2933,2,12,24,12,2831,"['NovaScale R440 F2 (Intel Xeon X5670', ' 2.93 GHz)  Oct 20', ' 2010 ']",3, 2010 ,NovaScale R440 F2 (Intel Xeon X5670  2.93 GHz)  ,Intel
"Cisco Systems, Inc. Cisco Systems, Inc.","UCS C220 M3  Oct 17, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2660,2200,2,16,32,24,4904,"['UCS C220 M3  Oct 17', ' 2012 ']",2, 2012 ,UCS C220 M3  ,Intel
Colfax International Advanced Micro Devices,"CX2266-N2  Dec 11, 2007 | HTML | Text",1,Bea,AMD Opteron 2216HE,2400,2,4,4,16,203,"['CX2266-N2  Dec 11', ' 2007 ']",2, 2007 ,CX2266-N2  ,AMD
DEPO Computers,"DEPO Storm 3350V2  Oct 7, 2014 | HTML | Text",1,Oracle,Intel Xeon E5-2660 v2,2200,2,20,40,32,5244,"['DEPO Storm 3350V2  Oct 7', ' 2014 ']",2, 2014 ,DEPO Storm 3350V2 ,Intel
DEPO Computers,"DEPO Race X340H  Dec 19, 2014 | HTML | Text",1,Oracle,Intel Core i5-4570,3200,1,4,4,16,1469,"['DEPO Race X340H  Dec 19', ' 2014 ']",2, 2014 ,DEPO Race X340H  ,Intel
Dell Inc.,"PowerEdge 2950 III (Intel Xeon E5440)  Dec 11, 2007 | HTML | Text",1,Bea,Intel Xeon E5440,2833,2,8,8,16,682,"['PowerEdge 2950 III (Intel Xeon E5440)  Dec 11', ' 2007 ']",2, 2007 ,PowerEdge 2950 III (Intel Xeon E5440)  ,Intel
Dell Inc.,"PowerEdge 1950 III (Intel Xeon E5440)  Feb 27, 2008 | HTML | Text",1,Bea,Intel Xeon E5440,2833,2,8,8,8,712,"['PowerEdge 1950 III (Intel Xeon E5440)  Feb 27', ' 2008 ']",2, 2008 ,PowerEdge 1950 III (Intel Xeon E5440)  ,Intel
Dell Inc.,"PowerEdge 2950 III (Intel Xeon E5440)  Feb 27, 2008 | HTML | Text",1,Bea,Intel Xeon E5440,2833,2,8,8,16,719,"['PowerEdge 2950 III (Intel Xeon E5440)  Feb 27', ' 2008 ']",2, 2008 ,PowerEdge 2950 III (Intel Xeon E5440)  ,Intel
Dell Inc.,"PowerEdge R300  Mar 26, 2008 | HTML | Text",1,Bea,Intel Xeon L5410,2330,1,4,4,8,800,"['PowerEdge R300  Mar 26', ' 2008 ']",2, 2008 ,PowerEdge R300  ,Intel
Dell Inc.,"PowerEdge Energy Smart 1950 III (Intel Xeon L5420)  Jul 31, 2008 | HTML | Text",1,Bea,Intel Xeon L5420,2500,2,8,8,8,744,"['PowerEdge Energy Smart 1950 III (Intel Xeon L5420)  Jul 31', ' 2008 ']",2, 2008 ,PowerEdge Energy Smart 1950 III (Intel Xeon L5420)  ,Intel
Dell Inc.,"PowerEdge 2970 (AMD Opteron 2356, 2.30 GHz)  Jan 2, 2009 | HTML | Text",1,Oracle,AMD Opteron 2356,2300,2,8,8,16,545,"['PowerEdge 2970 (AMD Opteron 2356', ' 2.30 GHz)  Jan 2', ' 2009 ']",3, 2009 ,PowerEdge 2970 (AMD Opteron 2356  2.30 GHz) ,AMD
Dell Inc.,"PowerEdge 2970 (AMD Opteron 2382, 2.60 GHz)  Jan 2, 2009 | HTML | Text",1,Oracle,AMD Opteron 2382,2600,2,8,8,16,851,"['PowerEdge 2970 (AMD Opteron 2382', ' 2.60 GHz)  Jan 2', ' 2009 ']",3, 2009 ,PowerEdge 2970 (AMD Opteron 2382  2.60 GHz) ,AMD
Dell Inc.,"PowerEdge R610 (Intel Xeon X5570, 2.93 GHz)  May 20, 2009 | HTML | Text",1,Oracle,Intel Xeon X5570,2933,2,8,16,12,1844,"['PowerEdge R610 (Intel Xeon X5570', ' 2.93 GHz)  May 20', ' 2009 ']",3, 2009 ,PowerEdge R610 (Intel Xeon X5570  2.93 GHz)  ,Intel
Dell Inc.,"PowerEdge R710 (Intel Xeon X5570, 2.93 GHz)  Jun 3, 2009 | HTML | Text",1,Oracle,Intel Xeon X5570,2933,2,8,16,8,1860,"['PowerEdge R710 (Intel Xeon X5570', ' 2.93 GHz)  Jun 3', ' 2009 ']",3, 2009 ,PowerEdge R710 (Intel Xeon X5570  2.93 GHz) ,Intel
Dell Inc.,"PowerEdge R610 (Intel Xeon L5530, 2.40 GHz)  Sep 9, 2009 | HTML | Text",1,Oracle,Intel Xeon L5530,2400,2,8,16,8,1930,"['PowerEdge R610 (Intel Xeon L5530', ' 2.40 GHz)  Sep 9', ' 2009 ']",3, 2009 ,PowerEdge R610 (Intel Xeon L5530  2.40 GHz) ,Intel
Dell Inc.,"PowerEdge R710 (Intel Xeon L5530, 2.40 GHz)  Oct 21, 2009 | HTML | Text",1,Oracle,Intel Xeon L5530,2400,2,8,16,8,1918,"['PowerEdge R710 (Intel Xeon L5530', ' 2.40 GHz)  Oct 21', ' 2009 ']",3, 2009 ,PowerEdge R710 (Intel Xeon L5530  2.40 GHz)  ,Intel
Dell Inc.,"PowerEdge R610 (Intel Xeon X5670, 2.93 GHz)  May 19, 2010 | HTML | Text",1,IBM,Intel Xeon X5670,2933,2,12,24,12,2938,"['PowerEdge R610 (Intel Xeon X5670', ' 2.93 GHz)  May 19', ' 2010 ']",3, 2010 ,PowerEdge R610 (Intel Xeon X5670  2.93 GHz)  ,Intel
Dell Inc.,"PowerEdge R710 (Intel Xeon X5670, 2.93 GHz)  May 19, 2010 | HTML | Text",1,IBM,Intel Xeon X5670,2933,2,12,24,12,2963,"['PowerEdge R710 (Intel Xeon X5670', ' 2.93 GHz)  May 19', ' 2010 ']",3, 2010 ,PowerEdge R710 (Intel Xeon X5670  2.93 GHz)  ,Intel
Dell Inc.,"PowerEdge R815 (AMD Opteron 6174, 2.20 GHz)  Jun 30, 2010 | HTML | Text",1,IBM,AMD Opteron 6174,2200,2,24,24,16,2357,"['PowerEdge R815 (AMD Opteron 6174', ' 2.20 GHz)  Jun 30', ' 2010 ']",3, 2010 ,PowerEdge R815 (AMD Opteron 6174  2.20 GHz)  ,AMD
Dell Inc.,"PowerEdge R815 (AMD Opteron 6174, 2.20 GHz)  Jun 30, 2010 | HTML | Text",1,IBM,AMD Opteron 6174,2200,4,48,48,32,2696,"['PowerEdge R815 (AMD Opteron 6174', ' 2.20 GHz)  Jun 30', ' 2010 ']",3, 2010 ,PowerEdge R815 (AMD Opteron 6174  2.20 GHz)  ,AMD
Dell Inc.,"PowerEdge R610 (Intel Xeon X5670, 2.93 GHz)  Aug 11, 2010 | HTML | Text",1,IBM,Intel Xeon X5670,2933,2,12,24,12,3004,"['PowerEdge R610 (Intel Xeon X5670', ' 2.93 GHz)  Aug 11', ' 2010 ']",3, 2010 ,PowerEdge R610 (Intel Xeon X5670  2.93 GHz)  ,Intel
Dell Inc.,"PowerEdge R710 (Intel Xeon X5670, 2.93 GHz)  Aug 11, 2010 | HTML | Text",1,IBM,Intel Xeon X5670,2933,2,12,24,12,3034,"['PowerEdge R710 (Intel Xeon X5670', ' 2.93 GHz)  Aug 11', ' 2010 ']",3, 2010 ,PowerEdge R710 (Intel Xeon X5670  2.93 GHz)  ,Intel
Dell Inc.,"PowerEdge M610 Dell PowerEdge M1000E  Sep 9, 2010 | HTML | Text",16,IBM,Intel Xeon X5670,2933,32,192,384,192,3094,"['PowerEdge M610 Dell PowerEdge M1000E  Sep 9', ' 2010 ']",2, 2010 ,PowerEdge M610 Dell PowerEdge M1000E ,Intel
Dell Inc.,"PowerEdge R510  Oct 6, 2010 | HTML | Text",1,IBM,Intel Xeon X5670,2933,2,12,24,12,2745,"['PowerEdge R510  Oct 6', ' 2010 ']",2, 2010 ,PowerEdge R510 ,Intel
Dell Inc.,"PowerEdge M915 Dell PowerEdge M1000e  Aug 2, 2011 | HTML | Text",8,IBM,AMD Opteron 6176 (2.30 GHz),2300,32,384,384,256,2716,"['PowerEdge M915 Dell PowerEdge M1000e  Aug 2', ' 2011 ']",2, 2011 ,PowerEdge M915 Dell PowerEdge M1000e ,AMD
Dell Inc.,"PowerEdge M710HD Dell PowerEdge M1000e  Sep 21, 2011 | HTML | Text",16,Oracle,Intel Xeon X5675 (3.06 GHz),3060,32,192,384,384,3162,"['PowerEdge M710HD Dell PowerEdge M1000e  Sep 21', ' 2011 ']",2, 2011 ,PowerEdge M710HD Dell PowerEdge M1000e  ,Intel
Dell Inc.,"PowerEdge M610 Dell PowerEdge M1000e  Nov 2, 2011 | HTML | Text",16,Oracle,Intel Xeon X5675 (3.06 GHz),3060,32,192,384,384,3348,"['PowerEdge M610 Dell PowerEdge M1000e  Nov 2', ' 2011 ']",2, 2011 ,PowerEdge M610 Dell PowerEdge M1000e ,Intel
Dell Inc.,"PowerEdge C6100 (Intel Xeon X5675, 3.06 GHz) PowerEdge C6100  Nov 2, 2011 | HTML | Text",4,Oracle,Intel Xeon 5675,3067,8,48,96,64,3281,"['PowerEdge C6100 (Intel Xeon X5675', ' 3.06 GHz) PowerEdge C6100  Nov 2', ' 2011 ']",3, 2011 ,PowerEdge C6100 (Intel Xeon X5675  3.06 GHz) PowerEdge C6100 ,Intel
Dell Inc.,"Dell PowerEdge R710 (Intel Xeon X5675, 3.06 GHz)  Nov 2, 2011 | HTML | Text",1,Oracle,Intel Xeon X5675,3066,2,12,24,24,3214,"['Dell PowerEdge R710 (Intel Xeon X5675', ' 3.06 GHz)  Nov 2', ' 2011 ']",3, 2011 ,Dell PowerEdge R710 (Intel Xeon X5675  3.06 GHz) ,Intel
Dell Inc.,"PowerEdge M915 Dell PowerEdge M1000e  Nov 16, 2011 | HTML | Text",8,IBM,AMD Opteron 6276 (2.30 GHz),2300,32,512,512,512,2919,"['PowerEdge M915 Dell PowerEdge M1000e  Nov 16', ' 2011 ']",2, 2011 ,PowerEdge M915 Dell PowerEdge M1000e  ,AMD
Dell Inc.,"PowerEdge R620 (Intel Xeon E5-2670, 2.6 GHz)  Mar 21, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2670 2.60 GHz,2600,2,16,32,24,4446,"['PowerEdge R620 (Intel Xeon E5-2670', ' 2.6 GHz)  Mar 21', ' 2012 ']",3, 2012 ,PowerEdge R620 (Intel Xeon E5-2670  2.6 GHz)  ,Intel
Dell Inc.,"PowerEdge R720 (Intel Xeon E5-2670, 2.6 GHz)  Mar 21, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2670 2.60 GHz,2600,2,16,32,24,4658,"['PowerEdge R720 (Intel Xeon E5-2670', ' 2.6 GHz)  Mar 21', ' 2012 ']",3, 2012 ,PowerEdge R720 (Intel Xeon E5-2670  2.6 GHz)  ,Intel
Dell Inc.,"PowerEdge T620 (Intel Xeon E5-2670, 2.6 GHz)  Mar 21, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2670 2.60 GHz,2600,2,16,32,24,4730,"['PowerEdge T620 (Intel Xeon E5-2670', ' 2.6 GHz)  Mar 21', ' 2012 ']",3, 2012 ,PowerEdge T620 (Intel Xeon E5-2670  2.6 GHz)  ,Intel
Dell Inc.,"PowerEdge M620 (Intel Xeon E5-2670, 2.6 GHz) Dell PowerEdge M1000e  Apr 4, 2012 | HTML | Text",16,Oracle,Intel Xeon E5-2670 2.60 GHz,2600,32,256,512,384,4649,"['PowerEdge M620 (Intel Xeon E5-2670', ' 2.6 GHz) Dell PowerEdge M1000e  Apr 4', ' 2012 ']",3, 2012 ,PowerEdge M620 (Intel Xeon E5-2670  2.6 GHz) Dell PowerEdge M1000e ,Intel
Dell Inc.,"PowerEdge R620 (Intel Xeon E5-2660, 2.2 GHz)  May 2, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),2200,2,16,32,24,4577,"['PowerEdge R620 (Intel Xeon E5-2660', ' 2.2 GHz)  May 2', ' 2012 ']",3, 2012 ,PowerEdge R620 (Intel Xeon E5-2660  2.2 GHz) ,Intel
Dell Inc.,"PowerEdge R720 (Intel Xeon E5-2660, 2.2 GHz)  May 2, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),2200,2,16,32,24,4836,"['PowerEdge R720 (Intel Xeon E5-2660', ' 2.2 GHz)  May 2', ' 2012 ']",3, 2012 ,PowerEdge R720 (Intel Xeon E5-2660  2.2 GHz) ,Intel
Dell Inc.,"PowerEdge T620 (Intel Xeon E5-2660, 2.2 GHz)  May 2, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),2200,2,16,32,24,4929,"['PowerEdge T620 (Intel Xeon E5-2660', ' 2.2 GHz)  May 2', ' 2012 ']",3, 2012 ,PowerEdge T620 (Intel Xeon E5-2660  2.2 GHz) ,Intel
Dell Inc.,"PowerEdge R820 (Intel Xeon E5-4650L, 2.60 GHz)  May 30, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-4650L 2.60 GHz,2600,4,32,64,48,4894,"['PowerEdge R820 (Intel Xeon E5-4650L', ' 2.60 GHz)  May 30', ' 2012 ']",3, 2012 ,PowerEdge R820 (Intel Xeon E5-4650L  2.60 GHz)  ,Intel
Dell Inc.,"PowerEdge M520 Dell PowerEdge M1000e  May 30, 2012 | HTML | Text",16,Oracle,Intel Xeon E5-2470 (Intel Turbo Boost Technology up to 3.10 GHz),2300,32,256,512,384,5034,"['PowerEdge M520 Dell PowerEdge M1000e  May 30', ' 2012 ']",2, 2012 ,PowerEdge M520 Dell PowerEdge M1000e  ,Intel
Dell Inc.,"PowerEdge R420 (Intel Xeon E5-2470, 2.30 GHz)  Jun 14, 2012 | HTML | Text",1,Oracle,Intel Xeon E5-2470 2.3GHz,2300,2,16,32,24,4866,"['PowerEdge R420 (Intel Xeon E5-2470', ' 2.30 GHz)  Jun 14', ' 2012 ']",3, 2012 ,PowerEdge R420 (Intel Xeon E5-2470  2.30 GHz)  ,Intel
Dell Inc.,"PowerEdge M420 Dell PowerEdge M1000e  Jul 11, 2012 | HTML | Text",32,Oracle,Intel Xeon E5-2470 (2.3 GHz),2300,64,512,1024,768,4535,"['PowerEdge M420 Dell PowerEdge M1000e  Jul 11', ' 2012 ']",2, 2012 ,PowerEdge M420 Dell PowerEdge M1000e  ,Intel
Dell Inc.,"PowerEdge R815 (AMD Opteron 6278, 2.40 GHz)  Aug 8, 2012 | HTML | Text",1,IBM,AMD Opteron 6278,2400,4,64,64,64,3028,"['PowerEdge R815 (AMD Opteron 6278', ' 2.40 GHz)  Aug 8', ' 2012 ']",3, 2012 ,PowerEdge R815 (AMD Opteron 6278  2.40 GHz) ,AMD
Dell Inc.,"PowerEdge M820 Dell PowerEdge M1000e  Aug 22, 2012 | HTML | Text",8,IBM,Intel Xeon E5-4650L (2.60 GHz),2600,32,512,1024,384,4853,"['PowerEdge M820 Dell PowerEdge M1000e  Aug 22', ' 2012 ']",2, 2012 ,PowerEdge M820 Dell PowerEdge M1000e  ,Intel
Dell Inc.,"PowerEdge R620 (Intel Xeon E5-2660, 2.20 GHz)  Sep 5, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),2200,2,16,32,24,NC,"['PowerEdge R620 (Intel Xeon E5-2660', ' 2.20 GHz)  Sep 5', ' 2012 ']",3, 2012 ,PowerEdge R620 (Intel Xeon E5-2660  2.20 GHz) ,Intel
Dell Inc.,"PowerEdge R720 (Intel Xeon E5-2660, 2.20 GHz)  Sep 5, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),2200,2,16,32,24,NC,"['PowerEdge R720 (Intel Xeon E5-2660', ' 2.20 GHz)  Sep 5', ' 2012 ']",3, 2012 ,PowerEdge R720 (Intel Xeon E5-2660  2.20 GHz) ,Intel
Dell Inc.,"PowerEdge R820 (Intel Xeon E5-4650L, 2.60 GHz)  Sep 5, 2012 | HTML | Text",1,IBM,Intel Xeon E5-4650L 2.60 GHz,2600,4,32,64,48,NC,"['PowerEdge R820 (Intel Xeon E5-4650L', ' 2.60 GHz)  Sep 5', ' 2012 ']",3, 2012 ,PowerEdge R820 (Intel Xeon E5-4650L  2.60 GHz) ,Intel
Dell Inc.,"PowerEdge T620 (Intel Xeon E5-2660, 2.20 GHz)  Sep 5, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),2200,2,16,32,24,NC,"['PowerEdge T620 (Intel Xeon E5-2660', ' 2.20 GHz)  Sep 5', ' 2012 ']",3, 2012 ,PowerEdge T620 (Intel Xeon E5-2660  2.20 GHz) ,Intel
Dell Inc.,"PowerEdge R520 (Intel Xeon E5-2470, 2.30 GHz)  Oct 17, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2470 (Intel Turbo Boost Technology up to 3.10 GHz ),2300,2,16,32,24,5504,"['PowerEdge R520 (Intel Xeon E5-2470', ' 2.30 GHz)  Oct 17', ' 2012 ']",3, 2012 ,PowerEdge R520 (Intel Xeon E5-2470  2.30 GHz)  ,Intel
Dell Inc.,"PowerEdge R720 (Intel Xeon E5-2660, 2.20 GHz)  Nov 14, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),2200,2,16,32,24,5497,"['PowerEdge R720 (Intel Xeon E5-2660', ' 2.20 GHz)  Nov 14', ' 2012 ']",3, 2012 ,PowerEdge R720 (Intel Xeon E5-2660  2.20 GHz)  ,Intel
Dell Inc.,"PowerEdge R420 (Intel Xeon E5-2470, 2.30 GHz)  Nov 14, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2470 (Intel Turbo Boost Technology up to 3.10 GHz ),2300,2,16,32,24,5420,"['PowerEdge R420 (Intel Xeon E5-2470', ' 2.30 GHz)  Nov 14', ' 2012 ']",3, 2012 ,PowerEdge R420 (Intel Xeon E5-2470  2.30 GHz)  ,Intel
Dell Inc.,"PowerEdge M520 (Intel Xeon E5-2470 (2.30 GHz) Dell PowerEdge M1000e  Nov 14, 2012 | HTML | Text",16,IBM,Intel Xeon E5-2470 (2.30 GHz),2300,32,384,512,256,5521,"['PowerEdge M520 (Intel Xeon E5-2470 (2.30 GHz) Dell PowerEdge M1000e  Nov 14', ' 2012 ']",2, 2012 ,PowerEdge M520 (Intel Xeon E5-2470 (2.30 GHz) Dell PowerEdge M1000e  ,Intel
Dell Inc.,"PowerEdge M915 (AMD Opteron 6380, 2.50 GHz) Dell PowerEdge M1000e  Nov 14, 2012 | HTML | Text",8,IBM,AMD Opteron 6380 (2.50 GHz),2500,32,512,512,512,4421,"['PowerEdge M915 (AMD Opteron 6380', ' 2.50 GHz) Dell PowerEdge M1000e  Nov 14', ' 2012 ']",3, 2012 ,PowerEdge M915 (AMD Opteron 6380  2.50 GHz) Dell PowerEdge M1000e  ,AMD
Dell Inc.,"PowerEdge R720 (Intel Xeon E5-2660, 2.20 GHz)  Nov 28, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),2200,2,16,32,24,5506,"['PowerEdge R720 (Intel Xeon E5-2660', ' 2.20 GHz)  Nov 28', ' 2012 ']",3, 2012 ,PowerEdge R720 (Intel Xeon E5-2660  2.20 GHz)  ,Intel
Dell Inc.,"PowerEdge T620 (Intel Xeon E5-2660, 2.20 GHz)  Nov 28, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),2200,2,16,32,24,5425,"['PowerEdge T620 (Intel Xeon E5-2660', ' 2.20 GHz)  Nov 28', ' 2012 ']",3, 2012 ,PowerEdge T620 (Intel Xeon E5-2660  2.20 GHz)  ,Intel
Dell Inc.,"PowerEdge R620 (Intel Xeon E5-2660, 2.20 GHz)  Nov 28, 2012 | HTML | Text",1,IBM,Intel Xeon E5-2660 2.20 GHz (Intel Turbo Boost Technology up to 3.00 GHz),2200,2,16,32,24,5244,"['PowerEdge R620 (Intel Xeon E5-2660', ' 2.20 GHz)  Nov 28', ' 2012 ']",3, 2012 ,PowerEdge R620 (Intel Xeon E5-2660  2.20 GHz)  ,Intel
Dell Inc.,"PowerEdge R820 (Intel Xeon E5-4650L, 2.60 GHz)  Nov 28, 2012 | HTML | Text",1,IBM,Intel Xeon E5-4650L 2.60 GHz,2600,4,32,64,48,5285,"['PowerEdge R820 (Intel Xeon E5-4650L', ' 2.60 GHz)  Nov 28', ' 2012 ']",3, 2012 ,PowerEdge R820 (Intel Xeon E5-4650L  2.60 GHz)  ,Intel
Dell Inc.,"PowerEdge C6105 (AMD Opteron 4376HE, 2.6 GHz) PowerEdge C6105  Jan 9, 2013 | HTML | Text",4,IBM,AMD Opteron 4376HE,2600,8,64,64,64,4510,"['PowerEdge C6105 (AMD Opteron 4376HE', ' 2.6 GHz) PowerEdge C6105  Jan 9', ' 2013 ']",3, 2013 ,PowerEdge C6105 (AMD Opteron 4376HE  2.6 GHz) PowerEdge C6105 ,AMD
Dell Inc.,"PowerEdge C6145 (AMD Opteron 6380, 2.50 GHz) PowerEdge C6145  Jan 9, 2013 | HTML | Text",2,IBM,AMD Opteron 6380 (2.50GHz),2500,8,128,128,128,4499,"['PowerEdge C6145 (AMD Opteron 6380', ' 2.50 GHz) PowerEdge C6145  Jan 9', ' 2013 ']",3, 2013 ,PowerEdge C6145 (AMD Opteron 6380  2.50 GHz) PowerEdge C6145 ,AMD
Dell Inc.,"PowerEdge M620 (Intel Xeon E5-2670, 2.60 GHz) Dell PowerEdge M1000e  Feb 20, 2013 | HTML | Text",16,IBM,Intel Xeon E5-2670 2.60 GHz,2600,32,256,512,384,4982,"['PowerEdge M620 (Intel Xeon E5-2670', ' 2.60 GHz) Dell PowerEdge M1000e  Feb 20', ' 2013 ']",3, 2013 ,PowerEdge M620 (Intel Xeon E5-2670  2.60 GHz) Dell PowerEdge M1000e  ,Intel
